Year,hg/ha_yield,avg_temp,pesticides_tonnes,cluster,norm_yield,norm_temp,temp_binned,yield_bins,decade
2009,32366,28.1,28707.01,0,0.06656419926212906,0.8414376321353059,High,High,2000
2009,32366,26.76,28707.01,0,0.06656419926212906,0.558139534883721,Medium,High,2000
2009,32366,24.87,28707.01,0,0.06656419926212906,0.15856236786469324,Low,High,2000
2009,32366,25.73,28707.01,0,0.06656419926212906,0.3403805496828749,Medium,High,2000
2009,32366,26.68,28707.01,0,0.06656419926212906,0.5412262156448193,Medium,High,2000
2009,32366,27.15,28707.01,0,0.06656419926212906,0.6405919661733606,Medium,High,2000
2009,32366,28.03,28707.01,0,0.06656419926212906,0.8266384778012679,High,High,2000
2009,32366,26.41,28707.01,0,0.06656419926212906,0.48414376321353014,Medium,High,2000
2009,32366,26.92,28707.01,0,0.06656419926212906,0.5919661733615218,Medium,High,2000
2009,32366,25.99,28707.01,0,0.06656419926212906,0.39534883720930125,Medium,High,2000
2009,32366,27.14,28707.01,0,0.06656419926212906,0.6384778012684986,Medium,High,2000
2009,32366,26.31,28707.01,0,0.06656419926212906,0.46300211416490367,Medium,High,2000
2009,32366,25.87,28707.01,0,0.06656419926212906,0.3699788583509509,Medium,High,2000
2009,32366,27.43,28707.01,0,0.06656419926212906,0.6997885835095135,High,High,2000
2009,32366,25.38,28707.01,0,0.06656419926212906,0.266384778012684,Low,High,2000
2009,32366,27.82,28707.01,0,0.06656419926212906,0.7822410147991539,High,High,2000
2009,9621,26.55,28707.01,0,0.006496644720683894,0.5137420718816061,Medium,Low,2000
2009,9621,28.1,28707.01,0,0.006496644720683894,0.8414376321353059,High,Low,2000
2009,9621,26.76,28707.01,0,0.006496644720683894,0.558139534883721,Medium,Low,2000
2009,9621,24.87,28707.01,0,0.006496644720683894,0.15856236786469324,Low,Low,2000
2009,9621,25.73,28707.01,0,0.006496644720683894,0.3403805496828749,Medium,Low,2000
2009,9621,26.68,28707.01,0,0.006496644720683894,0.5412262156448193,Medium,Low,2000
2009,9621,27.15,28707.01,0,0.006496644720683894,0.6405919661733606,Medium,Low,2000
2009,9621,28.03,28707.01,0,0.006496644720683894,0.8266384778012679,High,Low,2000
2009,9621,26.41,28707.01,0,0.006496644720683894,0.48414376321353014,Medium,Low,2000
2009,9621,26.92,28707.01,0,0.006496644720683894,0.5919661733615218,Medium,Low,2000
2009,9621,25.99,28707.01,0,0.006496644720683894,0.39534883720930125,Medium,Low,2000
2009,9621,27.14,28707.01,0,0.006496644720683894,0.6384778012684986,Medium,Low,2000
2009,9621,26.31,28707.01,0,0.006496644720683894,0.46300211416490367,Medium,Low,2000
2009,9621,25.87,28707.01,0,0.006496644720683894,0.3699788583509509,Medium,Low,2000
2009,9621,27.43,28707.01,0,0.006496644720683894,0.6997885835095135,High,Low,2000
2009,9621,25.38,28707.01,0,0.006496644720683894,0.266384778012684,Low,Low,2000
2009,9621,27.82,28707.01,0,0.006496644720683894,0.7822410147991539,High,Low,2000
2009,10236,26.55,28707.01,0,0.008120805900854865,0.5137420718816061,Medium,Low,2000
2009,10236,28.1,28707.01,0,0.008120805900854865,0.8414376321353059,High,Low,2000
2009,10236,26.76,28707.01,0,0.008120805900854865,0.558139534883721,Medium,Low,2000
2009,10236,24.87,28707.01,0,0.008120805900854865,0.15856236786469324,Low,Low,2000
2009,10236,25.73,28707.01,0,0.008120805900854865,0.3403805496828749,Medium,Low,2000
2009,10236,26.68,28707.01,0,0.008120805900854865,0.5412262156448193,Medium,Low,2000
2009,10236,27.15,28707.01,0,0.008120805900854865,0.6405919661733606,Medium,Low,2000
2009,10236,28.03,28707.01,0,0.008120805900854865,0.8266384778012679,High,Low,2000
2009,10236,26.41,28707.01,0,0.008120805900854865,0.48414376321353014,Medium,Low,2000
2009,10236,26.92,28707.01,0,0.008120805900854865,0.5919661733615218,Medium,Low,2000
2009,10236,25.99,28707.01,0,0.008120805900854865,0.39534883720930125,Medium,Low,2000
2009,10236,27.14,28707.01,0,0.008120805900854865,0.6384778012684986,Medium,Low,2000
2009,10236,26.31,28707.01,0,0.008120805900854865,0.46300211416490367,Medium,Low,2000
2009,10236,25.87,28707.01,0,0.008120805900854865,0.3699788583509509,Medium,Low,2000
2009,10236,27.43,28707.01,0,0.008120805900854865,0.6997885835095135,High,Low,2000
2009,10236,25.38,28707.01,0,0.008120805900854865,0.266384778012684,Low,Low,2000
2009,10236,27.82,28707.01,0,0.008120805900854865,0.7822410147991539,High,Low,2000
2009,90080,26.55,28707.01,0,0.21898182259934457,0.5137420718816061,Medium,High,2000
2009,90080,28.1,28707.01,0,0.21898182259934457,0.8414376321353059,High,High,2000
2009,90080,26.76,28707.01,0,0.21898182259934457,0.558139534883721,Medium,High,2000
2009,90080,24.87,28707.01,0,0.21898182259934457,0.15856236786469324,Low,High,2000
2009,90080,25.73,28707.01,0,0.21898182259934457,0.3403805496828749,Medium,High,2000
2009,90080,26.68,28707.01,0,0.21898182259934457,0.5412262156448193,Medium,High,2000
2009,90080,27.15,28707.01,0,0.21898182259934457,0.6405919661733606,Medium,High,2000
2009,90080,28.03,28707.01,0,0.21898182259934457,0.8266384778012679,High,High,2000
2009,90080,26.41,28707.01,0,0.21898182259934457,0.48414376321353014,Medium,High,2000
2009,90080,26.92,28707.01,0,0.21898182259934457,0.5919661733615218,Medium,High,2000
2009,90080,25.99,28707.01,0,0.21898182259934457,0.39534883720930125,Medium,High,2000
2009,90080,27.14,28707.01,0,0.21898182259934457,0.6384778012684986,Medium,High,2000
2009,90080,26.31,28707.01,0,0.21898182259934457,0.46300211416490367,Medium,High,2000
2009,90080,25.87,28707.01,0,0.21898182259934457,0.3699788583509509,Medium,High,2000
2009,90080,27.43,28707.01,0,0.21898182259934457,0.6997885835095135,High,High,2000
2009,90080,25.38,28707.01,0,0.21898182259934457,0.266384778012684,Low,High,2000
2009,90080,27.82,28707.01,0,0.21898182259934457,0.7822410147991539,High,High,2000
2009,29071,26.55,28707.01,0,0.05786239261389596,0.5137420718816061,Medium,Medium,2000
2009,29071,28.1,28707.01,0,0.05786239261389596,0.8414376321353059,High,Medium,2000
2009,29071,26.76,28707.01,0,0.05786239261389596,0.558139534883721,Medium,Medium,2000
2009,29071,24.87,28707.01,0,0.05786239261389596,0.15856236786469324,Low,Medium,2000
2009,29071,25.73,28707.01,0,0.05786239261389596,0.3403805496828749,Medium,Medium,2000
2009,29071,26.68,28707.01,0,0.05786239261389596,0.5412262156448193,Medium,Medium,2000
2009,29071,27.15,28707.01,0,0.05786239261389596,0.6405919661733606,Medium,Medium,2000
2009,29071,28.03,28707.01,0,0.05786239261389596,0.8266384778012679,High,Medium,2000
2009,29071,26.41,28707.01,0,0.05786239261389596,0.48414376321353014,Medium,Medium,2000
2009,29071,26.92,28707.01,0,0.05786239261389596,0.5919661733615218,Medium,Medium,2000
2009,29071,25.99,28707.01,0,0.05786239261389596,0.39534883720930125,Medium,Medium,2000
2009,29071,27.14,28707.01,0,0.05786239261389596,0.6384778012684986,Medium,Medium,2000
2009,29071,26.31,28707.01,0,0.05786239261389596,0.46300211416490367,Medium,Medium,2000
2009,29071,25.87,28707.01,0,0.05786239261389596,0.3699788583509509,Medium,Medium,2000
2009,29071,27.43,28707.01,0,0.05786239261389596,0.6997885835095135,High,Medium,2000
2009,29071,25.38,28707.01,0,0.05786239261389596,0.266384778012684,Low,Medium,2000
2009,29071,27.82,28707.01,0,0.05786239261389596,0.7822410147991539,High,Medium,2000
2010,347555,26.51,40093.69,0,0.8989507654684847,0.5052854122621566,Medium,Very High,2010
2010,347555,28.02,40093.69,0,0.8989507654684847,0.824524312896405,High,Very High,2010
2010,347555,26.81,40093.69,0,0.8989507654684847,0.5687103594080334,Medium,Very High,2010
2010,347555,24.98,40093.69,0,0.8989507654684847,0.18181818181818166,Low,Very High,2010
2010,347555,25.71,40093.69,0,0.8989507654684847,0.33615221987315014,Medium,Very High,2010
2010,347555,26.61,40093.69,0,0.8989507654684847,0.5264270613107813,Medium,Very High,2010
2010,347555,26.52,40093.69,0,0.8989507654684847,0.5073995771670186,Medium,Very High,2010
2010,347555,27.29,40093.69,0,0.8989507654684847,0.6701902748414366,High,Very High,2010
2010,347555,27.69,40093.69,0,0.8989507654684847,0.7547568710359407,High,Very High,2010
2010,347555,26.31,40093.69,0,0.8989507654684847,0.46300211416490367,Medium,Very High,2010
2010,347555,26.82,40093.69,0,0.8989507654684847,0.5708245243128962,Medium,Very High,2010
2010,347555,26.02,40093.69,0,0.8989507654684847,0.4016913319238897,Medium,Very High,2010
2010,347555,26.93,40093.69,0,0.8989507654684847,0.5940803382663837,Medium,Very High,2010
2010,347555,26.54,40093.69,0,0.8989507654684847,0.5116279069767433,Medium,Very High,2010
2010,347555,25.75,40093.69,0,0.8989507654684847,0.34460887949259966,Medium,Very High,2010
2010,347555,27.16,40093.69,0,0.8989507654684847,0.6427061310782234,Medium,Very High,2010
2010,347555,25.54,40093.69,0,0.8989507654684847,0.30021141649048566,Low,Very High,2010
2010,347555,27.68,40093.69,0,0.8989507654684847,0.7526427061310779,High,Very High,2010
2010,347555,26.67,40093.69,0,0.8989507654684847,0.5391120507399574,Medium,Very High,2010
2010,25401,26.51,40093.69,0,0.04817024378263178,0.5052854122621566,Medium,Medium,2010
2010,25401,28.02,40093.69,0,0.04817024378263178,0.824524312896405,High,Medium,2010
2010,25401,26.81,40093.69,0,0.04817024378263178,0.5687103594080334,Medium,Medium,2010
2010,25401,24.98,40093.69,0,0.04817024378263178,0.18181818181818166,Low,Medium,2010
2010,25401,25.71,40093.69,0,0.04817024378263178,0.33615221987315014,Medium,Medium,2010
2010,25401,26.61,40093.69,0,0.04817024378263178,0.5264270613107813,Medium,Medium,2010
2010,25401,26.52,40093.69,0,0.04817024378263178,0.5073995771670186,Medium,Medium,2010
2010,25401,27.29,40093.69,0,0.04817024378263178,0.6701902748414366,High,Medium,2010
2010,25401,27.69,40093.69,0,0.04817024378263178,0.7547568710359407,High,Medium,2010
2010,25401,26.31,40093.69,0,0.04817024378263178,0.46300211416490367,Medium,Medium,2010
2010,25401,26.82,40093.69,0,0.04817024378263178,0.5708245243128962,Medium,Medium,2010
2010,25401,26.02,40093.69,0,0.04817024378263178,0.4016913319238897,Medium,Medium,2010
2010,25401,26.93,40093.69,0,0.04817024378263178,0.5940803382663837,Medium,Medium,2010
2010,25401,26.54,40093.69,0,0.04817024378263178,0.5116279069767433,Medium,Medium,2010
2010,25401,25.75,40093.69,0,0.04817024378263178,0.34460887949259966,Medium,Medium,2010
2010,25401,27.16,40093.69,0,0.04817024378263178,0.6427061310782234,Medium,Medium,2010
2010,25401,25.54,40093.69,0,0.04817024378263178,0.30021141649048566,Low,Medium,2010
2010,25401,27.68,40093.69,0,0.04817024378263178,0.7526427061310779,High,Medium,2010
2010,25401,26.67,40093.69,0,0.04817024378263178,0.5391120507399574,Medium,Medium,2010
2010,199299,26.51,40093.69,0,0.5074196436352689,0.5052854122621566,Medium,Very High,2010
2010,199299,28.02,40093.69,0,0.5074196436352689,0.824524312896405,High,Very High,2010
2010,199299,26.81,40093.69,0,0.5074196436352689,0.5687103594080334,Medium,Very High,2010
2010,199299,24.98,40093.69,0,0.5074196436352689,0.18181818181818166,Low,Very High,2010
2010,199299,25.71,40093.69,0,0.5074196436352689,0.33615221987315014,Medium,Very High,2010
2010,199299,26.61,40093.69,0,0.5074196436352689,0.5264270613107813,Medium,Very High,2010
2010,199299,26.52,40093.69,0,0.5074196436352689,0.5073995771670186,Medium,Very High,2010
2010,199299,27.29,40093.69,0,0.5074196436352689,0.6701902748414366,High,Very High,2010
2010,199299,27.69,40093.69,0,0.5074196436352689,0.7547568710359407,High,Very High,2010
2010,199299,26.31,40093.69,0,0.5074196436352689,0.46300211416490367,Medium,Very High,2010
2010,199299,26.82,40093.69,0,0.5074196436352689,0.5708245243128962,Medium,Very High,2010
2010,199299,26.02,40093.69,0,0.5074196436352689,0.4016913319238897,Medium,Very High,2010
2010,199299,26.93,40093.69,0,0.5074196436352689,0.5940803382663837,Medium,Very High,2010
2010,199299,26.54,40093.69,0,0.5074196436352689,0.5116279069767433,Medium,Very High,2010
2010,199299,25.75,40093.69,0,0.5074196436352689,0.34460887949259966,Medium,Very High,2010
2010,199299,27.16,40093.69,0,0.5074196436352689,0.6427061310782234,Medium,Very High,2010
2010,199299,25.54,40093.69,0,0.5074196436352689,0.30021141649048566,Low,Very High,2010
2010,199299,27.68,40093.69,0,0.5074196436352689,0.7526427061310779,High,Very High,2010
2010,199299,26.67,40093.69,0,0.5074196436352689,0.5391120507399574,Medium,Very High,2010
2010,33587,26.51,40093.69,0,0.06978875341007826,0.5052854122621566,Medium,High,2010
2010,33587,28.02,40093.69,0,0.06978875341007826,0.824524312896405,High,High,2010
2010,33587,26.81,40093.69,0,0.06978875341007826,0.5687103594080334,Medium,High,2010
2010,33587,24.98,40093.69,0,0.06978875341007826,0.18181818181818166,Low,High,2010
2010,33587,25.71,40093.69,0,0.06978875341007826,0.33615221987315014,Medium,High,2010
2010,33587,26.61,40093.69,0,0.06978875341007826,0.5264270613107813,Medium,High,2010
2010,33587,26.52,40093.69,0,0.06978875341007826,0.5073995771670186,Medium,High,2010
2010,33587,27.29,40093.69,0,0.06978875341007826,0.6701902748414366,High,High,2010
2010,33587,27.69,40093.69,0,0.06978875341007826,0.7547568710359407,High,High,2010
2010,33587,26.31,40093.69,0,0.06978875341007826,0.46300211416490367,Medium,High,2010
2010,33587,26.82,40093.69,0,0.06978875341007826,0.5708245243128962,Medium,High,2010
2010,33587,26.02,40093.69,0,0.06978875341007826,0.4016913319238897,Medium,High,2010
2010,33587,26.93,40093.69,0,0.06978875341007826,0.5940803382663837,Medium,High,2010
2010,33587,26.54,40093.69,0,0.06978875341007826,0.5116279069767433,Medium,High,2010
2010,33587,25.75,40093.69,0,0.06978875341007826,0.34460887949259966,Medium,High,2010
2010,33587,27.16,40093.69,0,0.06978875341007826,0.6427061310782234,Medium,High,2010
2010,33587,25.54,40093.69,0,0.06978875341007826,0.30021141649048566,Low,High,2010
2010,33587,27.68,40093.69,0,0.06978875341007826,0.7526427061310779,High,High,2010
2010,33587,26.67,40093.69,0,0.06978875341007826,0.5391120507399574,Medium,High,2010
2010,8602,26.51,40093.69,0,0.0038055548953274364,0.5052854122621566,Medium,Low,2010
2010,8602,28.02,40093.69,0,0.0038055548953274364,0.824524312896405,High,Low,2010
2010,8602,26.81,40093.69,0,0.0038055548953274364,0.5687103594080334,Medium,Low,2010
2010,8602,24.98,40093.69,0,0.0038055548953274364,0.18181818181818166,Low,Low,2010
2010,8602,25.71,40093.69,0,0.0038055548953274364,0.33615221987315014,Medium,Low,2010
2010,8602,26.61,40093.69,0,0.0038055548953274364,0.5264270613107813,Medium,Low,2010
2010,8602,26.52,40093.69,0,0.0038055548953274364,0.5073995771670186,Medium,Low,2010
2010,8602,27.29,40093.69,0,0.0038055548953274364,0.6701902748414366,High,Low,2010
2010,8602,27.69,40093.69,0,0.0038055548953274364,0.7547568710359407,High,Low,2010
2010,8602,26.31,40093.69,0,0.0038055548953274364,0.46300211416490367,Medium,Low,2010
2010,8602,26.82,40093.69,0,0.0038055548953274364,0.5708245243128962,Medium,Low,2010
2010,8602,26.02,40093.69,0,0.0038055548953274364,0.4016913319238897,Medium,Low,2010
2010,8602,26.93,40093.69,0,0.0038055548953274364,0.5940803382663837,Medium,Low,2010
2010,8602,26.54,40093.69,0,0.0038055548953274364,0.5116279069767433,Medium,Low,2010
2010,8602,25.75,40093.69,0,0.0038055548953274364,0.34460887949259966,Medium,Low,2010
2010,8602,27.16,40093.69,0,0.0038055548953274364,0.6427061310782234,Medium,Low,2010
2010,8602,25.54,40093.69,0,0.0038055548953274364,0.30021141649048566,Low,Low,2010
2010,8602,27.68,40093.69,0,0.0038055548953274364,0.7526427061310779,High,Low,2010
2010,8602,26.67,40093.69,0,0.0038055548953274364,0.5391120507399574,Medium,Low,2010
2010,13330,26.51,40093.69,0,0.016291789138983305,0.5052854122621566,Medium,Low,2010
2010,13330,28.02,40093.69,0,0.016291789138983305,0.824524312896405,High,Low,2010
2010,13330,26.81,40093.69,0,0.016291789138983305,0.5687103594080334,Medium,Low,2010
2010,13330,24.98,40093.69,0,0.016291789138983305,0.18181818181818166,Low,Low,2010
2010,13330,25.71,40093.69,0,0.016291789138983305,0.33615221987315014,Medium,Low,2010
2010,13330,26.61,40093.69,0,0.016291789138983305,0.5264270613107813,Medium,Low,2010
2010,13330,26.52,40093.69,0,0.016291789138983305,0.5073995771670186,Medium,Low,2010
2010,13330,27.29,40093.69,0,0.016291789138983305,0.6701902748414366,High,Low,2010
2010,13330,27.69,40093.69,0,0.016291789138983305,0.7547568710359407,High,Low,2010
2010,13330,26.31,40093.69,0,0.016291789138983305,0.46300211416490367,Medium,Low,2010
2010,13330,26.82,40093.69,0,0.016291789138983305,0.5708245243128962,Medium,Low,2010
2010,13330,26.02,40093.69,0,0.016291789138983305,0.4016913319238897,Medium,Low,2010
2010,13330,26.93,40093.69,0,0.016291789138983305,0.5940803382663837,Medium,Low,2010
2010,13330,26.54,40093.69,0,0.016291789138983305,0.5116279069767433,Medium,Low,2010
2010,13330,25.75,40093.69,0,0.016291789138983305,0.34460887949259966,Medium,Low,2010
2010,13330,27.16,40093.69,0,0.016291789138983305,0.6427061310782234,Medium,Low,2010
2010,13330,25.54,40093.69,0,0.016291789138983305,0.30021141649048566,Low,Low,2010
2010,13330,27.68,40093.69,0,0.016291789138983305,0.7526427061310779,High,Low,2010
2010,13330,26.67,40093.69,0,0.016291789138983305,0.5391120507399574,Medium,Low,2010
2010,92069,26.51,40093.69,0,0.2242345975381414,0.5052854122621566,Medium,High,2010
2010,92069,28.02,40093.69,0,0.2242345975381414,0.824524312896405,High,High,2010
2010,92069,26.81,40093.69,0,0.2242345975381414,0.5687103594080334,Medium,High,2010
2010,92069,24.98,40093.69,0,0.2242345975381414,0.18181818181818166,Low,High,2010
2010,92069,25.71,40093.69,0,0.2242345975381414,0.33615221987315014,Medium,High,2010
2010,92069,26.61,40093.69,0,0.2242345975381414,0.5264270613107813,Medium,High,2010
2010,92069,26.52,40093.69,0,0.2242345975381414,0.5073995771670186,Medium,High,2010
2010,92069,27.29,40093.69,0,0.2242345975381414,0.6701902748414366,High,High,2010
2010,92069,27.69,40093.69,0,0.2242345975381414,0.7547568710359407,High,High,2010
2010,92069,26.31,40093.69,0,0.2242345975381414,0.46300211416490367,Medium,High,2010
2010,92069,26.82,40093.69,0,0.2242345975381414,0.5708245243128962,Medium,High,2010
2010,92069,26.02,40093.69,0,0.2242345975381414,0.4016913319238897,Medium,High,2010
2010,92069,26.93,40093.69,0,0.2242345975381414,0.5940803382663837,Medium,High,2010
2010,92069,26.54,40093.69,0,0.2242345975381414,0.5116279069767433,Medium,High,2010
2010,92069,25.75,40093.69,0,0.2242345975381414,0.34460887949259966,Medium,High,2010
2010,92069,27.16,40093.69,0,0.2242345975381414,0.6427061310782234,Medium,High,2010
2010,92069,25.54,40093.69,0,0.2242345975381414,0.30021141649048566,Low,High,2010
2010,92069,27.68,40093.69,0,0.2242345975381414,0.7526427061310779,High,High,2010
2010,92069,26.67,40093.69,0,0.2242345975381414,0.5391120507399574,Medium,High,2010
2010,28395,26.51,40093.69,0,0.05607713577195193,0.5052854122621566,Medium,Medium,2010
2010,28395,28.02,40093.69,0,0.05607713577195193,0.824524312896405,High,Medium,2010
2010,28395,26.81,40093.69,0,0.05607713577195193,0.5687103594080334,Medium,Medium,2010
2010,28395,24.98,40093.69,0,0.05607713577195193,0.18181818181818166,Low,Medium,2010
2010,28395,25.71,40093.69,0,0.05607713577195193,0.33615221987315014,Medium,Medium,2010
2010,28395,26.61,40093.69,0,0.05607713577195193,0.5264270613107813,Medium,Medium,2010
2010,28395,26.52,40093.69,0,0.05607713577195193,0.5073995771670186,Medium,Medium,2010
2010,28395,27.29,40093.69,0,0.05607713577195193,0.6701902748414366,High,Medium,2010
2010,28395,27.69,40093.69,0,0.05607713577195193,0.7547568710359407,High,Medium,2010
2010,28395,26.31,40093.69,0,0.05607713577195193,0.46300211416490367,Medium,Medium,2010
2010,28395,26.82,40093.69,0,0.05607713577195193,0.5708245243128962,Medium,Medium,2010
2010,28395,26.02,40093.69,0,0.05607713577195193,0.4016913319238897,Medium,Medium,2010
2010,28395,26.93,40093.69,0,0.05607713577195193,0.5940803382663837,Medium,Medium,2010
2010,28395,26.54,40093.69,0,0.05607713577195193,0.5116279069767433,Medium,Medium,2010
2010,28395,25.75,40093.69,0,0.05607713577195193,0.34460887949259966,Medium,Medium,2010
2010,28395,27.16,40093.69,0,0.05607713577195193,0.6427061310782234,Medium,Medium,2010
2010,28395,25.54,40093.69,0,0.05607713577195193,0.30021141649048566,Low,Medium,2010
2010,28395,27.68,40093.69,0,0.05607713577195193,0.7526427061310779,High,Medium,2010
2010,28395,26.67,40093.69,0,0.05607713577195193,0.5391120507399574,Medium,Medium,2010
2011,364770,25.53,55540.0,1,0.9444140739508315,0.2980972515856237,Low,Very High,2010
2011,364770,27.29,55540.0,1,0.9444140739508315,0.6701902748414366,High,Very High,2010
2011,364770,25.81,55540.0,1,0.9444140739508315,0.35729386892177484,Medium,Very High,2010
2011,364770,24.35,55540.0,1,0.9444140739508315,0.048625792811838764,Low,Very High,2010
2011,364770,25.36,55540.0,1,0.9444140739508315,0.26215644820295925,Low,Very High,2010
2011,364770,25.72,55540.0,1,0.9444140739508315,0.3382663847780121,Medium,Very High,2010
2011,364770,25.63,55540.0,1,0.9444140739508315,0.3192389006342484,Low,Very High,2010
2011,364770,26.41,55540.0,1,0.9444140739508315,0.48414376321353014,Medium,Very High,2010
2011,364770,27.41,55540.0,1,0.9444140739508315,0.6955602536997878,High,Very High,2010
2011,364770,25.45,55540.0,1,0.9444140739508315,0.281183932346722,Low,Very High,2010
2011,364770,25.92,55540.0,1,0.9444140739508315,0.38054968287526414,Medium,Very High,2010
2011,364770,25.06,55540.0,1,0.9444140739508315,0.1987315010570816,Low,Very High,2010
2011,364770,26.0,55540.0,1,0.9444140739508315,0.3974630021141641,Medium,Very High,2010
2011,364770,25.48,55540.0,1,0.9444140739508315,0.2875264270613105,Low,Very High,2010
2011,364770,25.16,55540.0,1,0.9444140739508315,0.21987315010570807,Low,Very High,2010
2011,364770,26.84,55540.0,1,0.9444140739508315,0.575052854122621,Medium,Very High,2010
2011,364770,24.5,55540.0,1,0.9444140739508315,0.08033826638477759,Low,Very High,2010
2011,364770,27.02,55540.0,1,0.9444140739508315,0.6131078224101474,Medium,Very High,2010
2011,364770,25.64,55540.0,1,0.9444140739508315,0.32135306553911125,Low,Very High,2010
2011,24784,25.53,55540.0,1,0.04654080077748464,0.2980972515856237,Low,Medium,2010
2011,24784,27.29,55540.0,1,0.04654080077748464,0.6701902748414366,High,Medium,2010
2011,24784,25.81,55540.0,1,0.04654080077748464,0.35729386892177484,Medium,Medium,2010
2011,24784,24.35,55540.0,1,0.04654080077748464,0.048625792811838764,Low,Medium,2010
2011,24784,25.36,55540.0,1,0.04654080077748464,0.26215644820295925,Low,Medium,2010
2011,24784,25.72,55540.0,1,0.04654080077748464,0.3382663847780121,Medium,Medium,2010
2011,24784,25.63,55540.0,1,0.04654080077748464,0.3192389006342484,Low,Medium,2010
2011,24784,26.41,55540.0,1,0.04654080077748464,0.48414376321353014,Medium,Medium,2010
2011,24784,27.41,55540.0,1,0.04654080077748464,0.6955602536997878,High,Medium,2010
2011,24784,25.45,55540.0,1,0.04654080077748464,0.281183932346722,Low,Medium,2010
2011,24784,25.92,55540.0,1,0.04654080077748464,0.38054968287526414,Medium,Medium,2010
2011,24784,25.06,55540.0,1,0.04654080077748464,0.1987315010570816,Low,Medium,2010
2011,24784,26.0,55540.0,1,0.04654080077748464,0.3974630021141641,Medium,Medium,2010
2011,24784,25.48,55540.0,1,0.04654080077748464,0.2875264270613105,Low,Medium,2010
2011,24784,25.16,55540.0,1,0.04654080077748464,0.21987315010570807,Low,Medium,2010
2011,24784,26.84,55540.0,1,0.04654080077748464,0.575052854122621,Medium,Medium,2010
2011,24784,24.5,55540.0,1,0.04654080077748464,0.08033826638477759,Low,Medium,2010
2011,24784,27.02,55540.0,1,0.04654080077748464,0.6131078224101474,Medium,Medium,2010
2011,24784,25.64,55540.0,1,0.04654080077748464,0.32135306553911125,Low,Medium,2010
2011,227240,25.53,55540.0,1,0.5812093794647927,0.2980972515856237,Low,Very High,2010
2011,227240,27.29,55540.0,1,0.5812093794647927,0.6701902748414366,High,Very High,2010
2011,227240,25.81,55540.0,1,0.5812093794647927,0.35729386892177484,Medium,Very High,2010
2011,227240,24.35,55540.0,1,0.5812093794647927,0.048625792811838764,Low,Very High,2010
2011,227240,25.36,55540.0,1,0.5812093794647927,0.26215644820295925,Low,Very High,2010
2011,227240,25.72,55540.0,1,0.5812093794647927,0.3382663847780121,Medium,Very High,2010
2011,227240,25.63,55540.0,1,0.5812093794647927,0.3192389006342484,Low,Very High,2010
2011,227240,26.41,55540.0,1,0.5812093794647927,0.48414376321353014,Medium,Very High,2010
2011,227240,27.41,55540.0,1,0.5812093794647927,0.6955602536997878,High,Very High,2010
2011,227240,25.45,55540.0,1,0.5812093794647927,0.281183932346722,Low,Very High,2010
2011,227240,25.92,55540.0,1,0.5812093794647927,0.38054968287526414,Medium,Very High,2010
2011,227240,25.06,55540.0,1,0.5812093794647927,0.1987315010570816,Low,Very High,2010
2011,227240,26.0,55540.0,1,0.5812093794647927,0.3974630021141641,Medium,Very High,2010
2011,227240,25.48,55540.0,1,0.5812093794647927,0.2875264270613105,Low,Very High,2010
2011,227240,25.16,55540.0,1,0.5812093794647927,0.21987315010570807,Low,Very High,2010
2011,227240,26.84,55540.0,1,0.5812093794647927,0.575052854122621,Medium,Very High,2010
2011,227240,24.5,55540.0,1,0.5812093794647927,0.08033826638477759,Low,Very High,2010
2011,227240,27.02,55540.0,1,0.5812093794647927,0.6131078224101474,Medium,Very High,2010
2011,227240,25.64,55540.0,1,0.5812093794647927,0.32135306553911125,Low,Very High,2010
2011,35878,25.53,55540.0,1,0.07583908392027613,0.2980972515856237,Low,High,2010
2011,35878,27.29,55540.0,1,0.07583908392027613,0.6701902748414366,High,High,2010
2011,35878,25.81,55540.0,1,0.07583908392027613,0.35729386892177484,Medium,High,2010
2011,35878,24.35,55540.0,1,0.07583908392027613,0.048625792811838764,Low,High,2010
2011,35878,25.36,55540.0,1,0.07583908392027613,0.26215644820295925,Low,High,2010
2011,35878,25.72,55540.0,1,0.07583908392027613,0.3382663847780121,Medium,High,2010
2011,35878,25.63,55540.0,1,0.07583908392027613,0.3192389006342484,Low,High,2010
2011,35878,26.41,55540.0,1,0.07583908392027613,0.48414376321353014,Medium,High,2010
2011,35878,27.41,55540.0,1,0.07583908392027613,0.6955602536997878,High,High,2010
2011,35878,25.45,55540.0,1,0.07583908392027613,0.281183932346722,Low,High,2010
2011,35878,25.92,55540.0,1,0.07583908392027613,0.38054968287526414,Medium,High,2010
2011,35878,25.06,55540.0,1,0.07583908392027613,0.1987315010570816,Low,High,2010
2011,35878,26.0,55540.0,1,0.07583908392027613,0.3974630021141641,Medium,High,2010
2011,35878,25.48,55540.0,1,0.07583908392027613,0.2875264270613105,Low,High,2010
2011,35878,25.16,55540.0,1,0.07583908392027613,0.21987315010570807,Low,High,2010
2011,35878,26.84,55540.0,1,0.07583908392027613,0.575052854122621,Medium,High,2010
2011,35878,24.5,55540.0,1,0.07583908392027613,0.08033826638477759,Low,High,2010
2011,35878,27.02,55540.0,1,0.07583908392027613,0.6131078224101474,Medium,High,2010
2011,35878,25.64,55540.0,1,0.07583908392027613,0.32135306553911125,Low,High,2010
